chocolate mousse|338|24|13.7|6.2|24.1|22.2|0.9|210.0|0.081|94.4|0.2|0.099|0.2|0|0.8|0.044|144|0.8|30|214.5|1|200.4
dulce de leche|60|1.4|0.9|1.3|10.5|9.5|0|5.5|0.036|5.5|0.094|0.008|0.5|0.040|0.087|0.008|47.7|0.001|4.2|66.5|0.2|61.415
apple crisp|454|9.7|1.9|4.9|87|55.5|3.9|0.0|1|177.4|0.001|0|6.2|0|1.1|0.056|98.7|2.3|22.6|220|0.5|212.724
spinach spaghetti cooked|182|0.9|0.1|6.4|36.6|0|0|0.0|0.061|95.4|0|0|0|0|0|0|42|1.5|86.8|81.2|1.5|87.4
corn pasta cooked|176|1|0.1|3.7|39.1|0|6.7|0.0|0|95.6|0|0|0|0|0|0|1.4|0.4|50.4|43.4|0.9|52.3
spaghetti with meat sauce|255|2.9|1|14.3|43.1|7.4|5.1|17.0|0.7|220.2|0|0.077|15.3|0|1.4|0.002|50.9|3.5|42.5|407.5|1.4|135.1
pasta with meatballs in tomato sauce|273|13|5|10.6|28.3|7.2|6.9|23.0|0.7|199.5|0.052|0.042|7.7|0.061|2|0.027|30.6|3.3|35.7|359.6|1.5|100.474
cheese tortellini|332|7.8|3.9|14.6|50.8|1|2.1|45.4|0.4|32.9|0.079|0.038|0|0|0.2|0.087|164.2|1.6|22.7|96.1|1.1|241.181
pasta with sliced franks in tomato sauce|227|6|2.5|11|32|8|4|22.7|0.7|197.1|0.054|0.031|9.6|0.070|1.9|0.072|151.2|2.3|35.3|481.3|1.3|216.154
lasagna|166|6.1|2.9|9|18.9|3.8|2.1|20.9|0.5|87.2|0.2|0|0.2|3.1|0|1|0.080|0.1|0.9|141.5|0.001|36.675
macaroni cheese|310|9.4|3.1|12.6|43.7|3|2.3|15.1|0.9|120.2|0.2|0|0.056|0|0|1|0|0.1|2.2|442.3|0|68.319
vegetable lasagna|316|13.7|5.5|15.6|32.2|5.8|4.3|31.8|1|161.7|0.052|0.098|2.5|0|1|0.082|340.5|1.2|47.7|385.9|2|410.066
spinach egg noodles cooked|211|2.5|0.6|8.1|38.8|1.1|3.7|52.8|0.068|109.6|0.037|0.071|0|0.053|0.9|0.2|30.4|1.7|38.4|59.2|1|85.297
cheese lasagna|316|13|5.1|15.9|33.6|10.3|4.1|31.6|0.7|176.9|0.084|0.093|41.6|0|2.1|0.097|269.7|3.1|51|442.3|2.2|381.08
pasta with tomato sauce|176|1.8|0.4|5.6|35.1|10.1|2.3|15.1|1|207|0.071|0.018|0.1|0|0|1.6|0.083|0.1|2.3|98.3|0.065|45.091
spinach pasta cooked|37|0.3|0.078|1.4|7.1|0|0|9.3|0.004|19.4|0.039|0.069|0|0|0|0|5.1|0.3|6.8|10.5|0.2|14.201
vegetable chicken soup|166|4.8|1.4|12.3|21.1|3.4|1|16.9|0.075|201|0.050|0.031|5.5|0|0.7|0.054|26.5|1.5|9.6|368.7|2.2|72.737
bean ham soup|198|2.5|0.6|10.3|33.5|7.8|9.8|4.9|0.5|195.8|0|0|2.7|0|1|0.035|93.1|2.5|46.6|387.1|1.3|154.4
cream of chicken soup|227|14.5|4.3|6|18|1.4|0|20.2|1.8|208.5|0.1|0|0.3|0|1.4|0.052|35.3|2.7|10.1|123.5|0.7|76.9
tomato soup canned|139|3.3|1.8|6.3|22.6|16.5|1.5|10.1|0.5|216.7|0.014|0.061|15.9|0.070|0.5|0.083|173.9|1.4|30.2|461.2|0.9|224.932
egg drop soup|65|1.5|0.4|2.8|10.3|0.2|1|55.4|0.9|223.8|0.002|0|15.7|0.080|0.3|0.041|16.9|0.6|4.8|53|0.2|48.808
scotch broth|197|6.4|2.7|12.1|23|0|3|11.9|2.1|249.7|0|0.031|2.1|0|0.2|0|35.8|2|8.9|387.4|3.9|84.4
cream of onion soup|268|12.8|3.6|6.7|31.7|11.1|1.2|36.6|1.9|247.1|0.080|0|3.1|0|1.3|0.035|82.4|1.5|15.3|298.9|0.4|139.473
chicken broth dry|10|0.2|0.055|0.7|1.1|0|0|0.6|1.2|0.1|0|0.030|0.070|0|0.074|0|9.1|0.059|2.7|18|0.079|11.198
vegetable soup with beef broth|162|3.8|0.9|6|26.3|4|3.2|2.5|1.3|204.8|0.2|0|4.7|0|0.3|0.065|34.4|1.9|12.3|386.2|1.6|80.5
chili with beans canned|287|14.1|6|14.6|30.5|3|11.3|43.5|1.3|193.3|0|0|4.4|0|1.3|0.074|120.3|8.8|115.2|934.4|5.1|204.0
beef noodle soup|168|6.2|2.3|9.6|17.9|5.2|1.5|10.0|1.6|211.1|0.037|0.037|0.8|0|2.5|0.020|30|2.2|12.5|197.5|3.1|68.232
consomme dry|17|0.2|0|2.2|1.9|1.1|0|0.0|0.8|235.9|0|0|0.2|0|0.033|0|12.5|0.2|7.5|57.3|0.082|17.2
chicken mushroom soup|126|6.1|1.6|2|15.1|1|4|10.1|0.8|101.3|0.040|0.030|0|0|0.8|0.061|29|0.9|8.8|158.8|1|57.171
beef vegetable soup|120|2.9|1|8|15.4|3.1|3|17.5|0.8|220.6|0.3|0.027|9|0|1.1|0.040|45|1.3|25|435|1.4|84.9
black bean soup|234|3.4|0.9|12.4|39.6|6.4|17.5|0.0|2.5|193.6|0|0|0.5|0|0.9|0.035|90|3.9|84.8|642.5|2.8|167.3
split pea soup with ham bacon|189|3.1|0.9|11.6|28.6|0|4.1|4.1|1|88.3|0|0|0|0|0|0|0|2.1|0|0|0|49.5
cream of mushroom soup|199|13.4|2.4|3.4|17.1|1|1.8|0.0|1.7|213.4|0.057|0|0|0.071|1.3|0.024|30.2|0.5|7.6|161.3|0.3|66.404
green pea soup|320|5.7|2.7|16.7|51.7|16.7|10|0.0|1.7|175.5|0.067|0|3.3|0|0.5|0.024|53.8|3.8|76.8|371.2|3.3|145.005
chicken broth soup|78|2.6|0.8|11.1|1.9|0.9|0|2.5|1.6|231.7|0|0.067|0|0|0.048|0|15.1|1|5|428.4|0.5|31.7
chicken mushroom chowder soup|431|23.7|6.2|16.2|38.3|0|7.5|32.3|1.8|453.8|0|0|10.8|0|0|0|0|2.6|0|0|0|99.1
chicken dumplings soup|235|13.4|3.2|13.6|14.7|1.4|1.2|80.5|1.8|249.8|0.077|0.024|0|0|1.3|0.086|35.8|1.5|8.9|283.1|0.9|80.269
chicken vegetable soup|148|5.6|1.7|7.1|17|3|1.7|16.9|1.7|207|0.028|0.076|1.9|0|0.6|0.036|33.9|1.7|12.1|304.9|0.7|68.983
turkey vegetable soup|72|3|0.9|3.1|8.6|2.6|0.5|2.4|0.9|223.9|0.1|0.077|0|0|0.8|0.017|16.9|0.8|4.8|175.9|0.6|33.0
wonton soup|71|0.6|0.1|4.6|11.7|0.8|0.4|8.9|0.9|203.3|0.043|0.074|1.6|0|0.1|0.058|11.2|0.5|6.7|71.4|0.3|30.692
beef stock|31|0.2|0.003|4.7|2.9|1.3|0|0.0|0.5|230.1|0|0|0|0|0.048|0.024|19.2|0.6|16.8|444|0.4|27.6
mushroom barley soup|186|5.5|1.1|4.6|29.3|0|0|0.0|1.7|258.9|0|0|0|0|0|0|30.5|1.2|21.4|231.8|1.2|71.1
gazpacho soup|70|0.4|0.008|10.7|6.6|2.2|0.7|0.0|1.1|346|0|0|10.7|0|0.7|0.041|36.9|1.5|11.1|339.5|0.4|67.5
beef mushroom soup|186|7.3|3.7|14|15.9|0|0.6|15.3|2.2|260.8|0|0.035|0|0|0|0|12.2|2.1|21.4|384.3|3.4|52.1
chicken rice soup|127|3.2|1|12.3|13|1.4|1|12.0|0.9|208.3|0.047|0.051|3.8|0|0.6|0.084|33.6|1.9|9.6|108|1|68.818
pepperpot soup|100|4.5|2|6.2|9.1|0|0.5|9.7|0.9|219.8|0|0.024|1.2|0|0.097|0|26.7|0.9|4.9|148.2|1.2|49.1
vegetable soup|149|4|0.6|4.3|24.6|7.9|1.3|0.0|1.3|214|0|0|3|0|2.9|0.041|42.8|2.2|15.1|430.9|1|82.2
chili beef soup|308|6.7|3.3|13.4|49.6|13.4|6.6|26.3|2.1|186.4|0.2|0.004|0.3|8.2|0|2.8|0.072|0.8|4.3|297.2|0.001|77.607
chicken soup|174|6.5|1.9|12.4|16.9|2.1|1.5|29.4|0.9|206.1|0.027|0.049|1.2|0|0.3|0.085|24.5|1.7|7.4|171.5|1|64.716
bean with frankfurters soup|188|7|2.1|10|22|0|0|12.5|1.1|207.6|0|0|1|0|0|0|87.5|2.4|47.5|477.5|1.2|129.9
pea soup|161|2.8|1.4|8.3|25.6|8.3|4.9|0.0|0.015|219|0.055|0|1.6|0|0.2|0.066|31.1|1.9|38.9|183.9|1.7|76.26
turkey soup|135|4.4|1.2|10.2|14.1|0|0|9.4|0.9|203.8|0|0.079|6.4|0|0|0|49.6|1.9|23.6|361.1|2.1|86.6
stockpot soup|201|7.8|1.7|9.8|23.1|0|0|7.7|2.1|211.3|0|0|4.1|0|0|0|43.9|1.8|7.7|477.3|2.3|90.5
hot sour soup|91|2.8|0.5|6|10.1|1|1.2|48.9|0.9|211.2|0.088|0.006|0|0.017|0.9|0.059|44.3|1.5|21|128.2|0.5|65.954
cheese soup|203|9.7|6.1|2|28|9.3|5.5|7.4|1.7|202.6|0.2|0|0|0|1.4|0.074|89.3|0.4|29.8|91.8|0.4|135.1
cream of potato soup|186|4.7|2.4|3.8|32.2|3.6|3.3|2.5|1.5|215.2|0.087|0|0.5|0|0.2|0.056|42.8|0.9|32.8|415.8|0.4|88.202
bean with bacon soup|106|2.1|1|5.5|16.4|0.6|9|2.7|0.9|237.8|0|0|1.1|0|0.6|0.009|55.7|1.3|29.2|326|0.7|91.1
fish stock|40|1.9|0.5|5.3|0|0|0|2.3|0.4|225.9|0.036|0.047|0.2|0|0.4|0|7|0.019|16.3|335.5|0.1|14.488
split pea soup with ham|381|8.9|3.5|20.7|56.2|0|4.6|16.2|1.7|177.3|0|0.000|3|0|0|0|43.2|4.6|97.2|801.9|2.7|141.2
beef broth soup|17|0.5|0.3|2.7|0.010|0|0|0.0|0.9|234.1|0|0.072|0|0|0|0|14.4|0.4|4.8|129.6|0|18.049
lentil soup with ham|139|2.8|1.1|9.3|20.2|0|0|7.4|1.3|212.7|0|0.056|4.2|0|0|0|42.2|2.7|22.3|357.1|0.7|81.4
tomato soup|98|0.7|0.2|2.2|22.5|12.2|1.6|0.0|0.6|119.6|0|0|19.1|0|0.5|0.034|19.2|0.9|20.7|831.8|0.3|66.2
fish broth|39|1.5|0.3|4.9|1|0.2|0|0.0|0.5|234.2|0.068|0.022|0|0|0.4|0.094|73.2|0.5|2.4|209.8|0.2|81.193
chili without beans canned|283|17|5.4|18.1|14.6|0|0|50.4|0.9|186.4|0|0.039|4.3|0|0|0|72|4.8|48|444|2.7|130.8
minestrone soup|167|5|1.1|8.6|22.6|3.7|2|2.5|1.3|204.1|0|0|2.2|0|1.1|0.052|68.9|1.8|14.8|627.3|1.5|111.1
clam chowder soup|154|4.4|0.8|4.4|24.5|6.8|3|5.0|1.8|212.4|0.051|0.065|8.1|0|2.6|0.011|47.9|3.3|20.2|378|1.9|95.69
tomato vegetable soup|54|0.8|0.4|1.9|9.9|2.4|0.7|0.0|0.3|230.9|0|0|2.9|0|0.4|0.079|19.6|0.6|9.8|164.2|0.2|36.4
cream of rice coup|127|0.2|0.070|2.2|28.1|0.022|0.2|0.0|0.4|213.5|0|0|0|0|0.092|0|7.3|0.5|7.3|48.8|0.4|38.5
cream of celery soup|181|11.2|2.8|3.3|17.7|3.4|1.5|27.7|1.3|214.1|0.042|0|0.5|0|3.5|0.002|80.6|1.3|12.6|247|0.3|116.189
chicken gravy|188|13.6|3.4|4.6|12.9|1.9|1|4.8|1|203.1|0.088|0.057|0|0|0.3|0.046|47.6|1.1|4.8|259.4|1.9|80.872
tomato rice soup|240|5.5|1|4.2|44.1|15.2|3.4|2.6|1.6|199|0.042|0|29.7|0|4.5|0.081|46.4|1.6|10.3|663.1|1|134.933
vegetable beef soup|128|2|0.6|18.1|9.6|0|4.4|8.8|1.1|258.7|0|0|0|0|0|0|0|0|0|0|0|34.1
tomato beef noodle soup|281|8.6|3.2|8.9|42.3|0|3|7.5|1.8|185.9|0|0.077|0|0|1.6|0|35.1|2.2|15.1|441.8|1.5|100.1
oyster stew soup|118|7.7|5|4.2|8.2|0|0|27.1|1.8|221.1|0|0.061|6.4|0|0|0|44.3|2|9.8|98.4|20.7|72.8
ramen noodle soup dry|371|13.3|6.4|8.9|53.9|1.3|2|0.0|1.7|4.2|0|0.035|0.3|0|1.3|0.038|24.7|3.4|19.6|152.2|0.7|106.5
chicken noodle soup|145|4.7|1.2|7.2|18.4|0|2.7|24.2|2.1|267.2|0.029|0.097|0.1|0|0|0.2|0|0.4|2|115.1|0.095|33.513
chicken bouillon dry|11|0.6|0.1|0.7|0.7|0.7|0|0.5|1|0.043|0|0.004|0.048|0|0.060|0|7.5|0.061|2.2|12.4|0.083|9.502
cream of asparagus soup|174|8.2|2.1|4.6|21.5|1.8|1|10.1|1.7|211.8|0.091|0|5.5|0|1.2|0.010|58|1.6|7.6|347.8|1.8|100.43
turkey noodle soup|139|4|1.1|7.8|17.3|1|1.5|10.1|1.6|217.7|0.082|0.052|0.3|0|0.4|0.062|22.7|1.9|10.1|151.2|1.2|55.582
cream of shrimp soup|181|10.4|6.5|5.6|16.5|0|0.5|32.8|1.7|213.8|0.026|0.015|0|0|0|0|35.3|1.1|17.6|118.4|1.5|69.41
bean with pork soup|335|11.5|3|15.3|44.1|7.8|15.3|5.2|1.7|182.4|0.021|0|3.1|0|2.3|0.011|156|4|85.8|975|2|249.324
chicken broth|12|0.5|0.008|1|1|0|0|0.0|0.9|229.8|0|0|16.5|0|0|0|14.1|0.5|2.4|188|0.2|33.6
beef broth powder|8|0.3|0.2|0.6|0.6|0.6|0|0.4|0.9|0.1|0|0.008|0|0|0.068|0.016|2.2|0.030|1.8|16.1|0|3.739
split pea soup|180|2.3|0.8|9.7|29.9|12.8|4.8|5.1|0.4|208.5|0|0|0|0|0.5|0.022|43|1.9|35.4|463|1|91.6
escarole soup|61|4|1.2|3.4|4|0|0|5.5|2.3|535.8|0|0.060|10|0|0|0|71.9|1.7|11.1|591.7|5|95.0
chicken stock|86|2.9|0.8|6|8.5|3.8|0|7.2|0.3|221.2|0.009|0|0.5|0|0.046|0.081|7.2|0.5|9.6|252|0.3|25.696
tomato bisque soup|248|5|1.1|4.5|47.7|0|2.1|10.3|1.8|194.3|0.017|0|11.9|0|0|0|80|1.7|18.1|838.5|1.2|152.913
shark fin soup|99|4.3|1.1|6.9|8.2|0|0|4.3|1.1|194.7|0|0.009|0.2|0|0|0|21.6|2|15.1|114.5|1.8|43.2
onion soup|113|3.5|0.5|7.5|16.4|6.7|1.7|0.0|1.3|212.4|0.020|0|2.5|0|0.5|0.088|54.1|1.4|4.9|137.8|1.2|87.173
chicken gumbo soup|113|2.9|0.7|5.3|16.8|4.9|4|7.6|1.7|221.8|0|0|10.1|0|0.9|0.024|47.9|1.8|7.6|151.2|0.8|88.8
crab soup|95|0.8|0.2|10.4|12.5|0|2.4|41.5|0.6|217.4|0|0.088|9.3|0|0|0.041|83|1.9|41.5|434.3|1.9|120.3
tripe soup|148|5.2|2.1|17.2|8.1|0|0|118.0|0.8|166.8|0|0.093|0|0|0.8|0.031|44|1.4|20|162|2.1|75.9
little india little lunch|164|10.6|15.6|0.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.6
original chicken sandwich chick fil a|125|5.1|11.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.1
sausage mcmuffin mcdonalds|383|24.2|8.3|14.6|28.2|2.2|1.6|44.9|0.8|44.8|0|0.030|0|0|0.3|0|257.6|2.3|24.2|216.2|1.5|328.5
sausage mcgriddles mcdonalds|421|24|7.3|11.4|42.2|15.2|1.4|32.4|1|54.1|0|0.038|0|0|0|0|85.1|1.9|18.9|195.8|1|166.0
crispy chicken drumstick kentucky fried chicken|70|3|0.8|10.6|0|0|0|56.2|0.2|26.6|0.025|0.080|0|0|0|0|6.6|0.4|9.4|111.9|1|20.632
chicken crispy drumsticks kentucky fried chicken|156|10.1|2.2|11.8|4.5|0|0|62.1|0.4|29.3|0.071|0.028|0|0|0|0|14.3|0.5|12|135.1|1|41.248
biscuit kentucky fried chicken|185|9.1|2.2|3.8|22.1|1.7|0.8|0.5|0.5|15.1|0|0.074|0|0|0.7|0.071|31.2|1.5|7.8|59.8|0.3|68.5
english muffin mcdonalds|97|2.3|1.1|5.7|2.9|1.5|0.2|20.7|0.031|0|0.3|0.2|0|0.3|0|166.4|0.080|13.1|0.3|0|0.0|24.548
french fries mcdonalds|378|18.1|2.7|4|49.8|0.2|4.6|0.0|0.2|42.9|0.052|0|0.4|6.6|0|1.6|0.003|0.1|0.9|148.6|0.070|77.129
hotdog|383|23|8.1|16.4|28.5|0|0|69.8|1.1|83.6|0|0.043|0.2|0|0|0|37.2|3.7|20.2|226.3|3.1|109.0
french fries burger king|207|9.2|1.6|2.4|28.6|0.4|2.1|0.0|0.2|32.5|0.085|0|0.2|1.6|0|1.8|0.083|0.005|0.5|88.1|0|42.635
original taco with beef cheese lettuce taco bell|158|8.8|3|6.1|13.7|0.6|2.7|19.3|0.3|39.3|0|0.052|0.3|0|0.4|0.068|61.4|0.8|22.1|144.2|1.2|93.8
hotdog with chili|296|13.4|4.9|13.5|31.3|0|0|51.3|0.5|54.5|0|0.017|2.7|0|0|0|19.4|3.3|10.3|166.4|0.8|83.6
chicken crispy wings kentucky fried chicken|148|10.1|2.1|9.2|5.1|0|0|47.1|0.3|18.4|0.033|0.051|0|0|0|0|15.4|0.3|9.7|98.1|0.5|40.161
egg white delight mcdonalds|250|16|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0
french toast sticks burger king|73|3.7|0.8|1.3|8.7|2.1|0.3|0.0|0.014|7|0|0|0|0|0.2|0.009|11.1|0.4|4|23.3|0.1|25.5
mcchicken mcdonalds|358|17.3|3.1|13.7|36.6|4.7|1.7|35.4|0.8|60.4|0.1|0|0|0|0|0|0|0.1|2.3|182.1|0|69.5
nachos supreme taco bell|480|26.6|7.8|14.8|45|0|8|37.1|0.8|104.9|0|0.044|0|0|1.4|0.074|142.4|4.2|89.7|471.9|2.7|241.0
crispy chicken wing kentucky fried chicken|104|5.3|1.1|12.6|1.3|0|0|64.2|0.3|23.7|0.019|0.023|0|0|0|0|13.2|0.4|11|116.6|0.8|32.851
chicken strips burger king|105|5.5|1|6.6|7.4|0|0.5|15.8|0.3|15.5|0.055|0.020|0.1|0.4|0|1.4|0.046|0.005|0.2|104.8|0.070|20.168
crispy chicken breast kentucky fried chicken|214|6.7|1.7|38.2|0.4|0|0|121.8|0.7|92|0.061|0.055|0|0|0|0|28|0.7|39.2|432.6|1.2|74.065
sausage biscuit mcdonalds|440|29.7|12.5|11.3|31.8|2.3|1.4|33.9|1|40.6|0.049|0.029|0|0|0.9|0|64.4|2.4|15.2|207.1|1|141.05
sausage burrito mcdonalds|339|17.1|6.1|13|24.2|1.4|1.2|172.9|0.8|55.8|0.004|0.036|0.9|0|0.2|0|203.4|1.8|19.2|154.8|1.3|261.627
onion rings fried|27|1.6|0.3|0.3|2.8|0.4|0.2|0.0|0.015|1.6|0|0|0.055|0|0.3|0|7.5|0.038|1.2|10.9|0.007|12.551
onion rings burger king|379|23|3.8|3.5|39.7|4.9|2.5|0.0|0.7|22.3|0|0|1.3|0|4.5|0|104.7|0.7|17.3|152|0.5|175.4
turkey patty fried|79|5|1.3|3.9|4.4|0.053|0.1|21.0|0.2|13.9|0.088|0.054|0|0.078|0.3|0.074|3.9|0.6|4.2|77|0.4|17.934
hotcakes with syrup mcdonalds|601|17.8|1.8|9|101.8|45.5|2|19.9|0.6|89.7|0|0|0|0|0|0|126|2.8|28.7|276.3|0.6|259.4
crispy chicken thigh kentucky fried chicken|163|9.1|2.5|20.4|0|0|0|107.4|0.5|59.8|0.078|0.057|0|0|0|0|19.1|0.9|20|246.6|1.7|49.591
corn dog|195|9.4|2.7|6.7|21|5.9|0.8|34.3|0.5|39.2|0.1|0.014|0.059|0.4|0.044|0.5|0.086|0.1|1.5|174.7|0.012|38.257
chicken box mcdonalds|70|4|0.8|0.2|5.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.7
potato wedges kentucky fried chicken|379|19.8|4|5.4|45|0|4.2|0.0|1|59.2|0|0|0|0|1.1|0.068|34.8|1.4|40.2|699.5|0.6|110.6
scrambled eggs mcdonalds|98|7.5|2.1|7.7|0.9|0.1|0|217.8|0.040|34.1|0.046|0.008|0|0|0.7|0|33.7|1.1|6.1|70.9|0.7|50.931
egg mcmuffin mcdonalds|287|12.2|4.5|17.2|27.3|2.7|1.4|207.9|0.8|66.3|0.1|0.038|0.2|1.5|0|0.7|0|0.1|2.9|252|0|58.5
nachos taco bell|362|21.9|4.7|5.1|36|0|3.8|4.0|0.5|33.9|0|0|0|0|1|0.070|88.1|1.1|51.5|180.2|1.1|156.0
biscuit large mcdonalds|310|14.4|8.3|5.5|39.4|2.7|1.8|0.0|0.9|27.6|0.095|0.046|0|0|1.1|0|68.4|2.5|9.9|108|0.4|132.022
crispy chicken strips kentucky fried chicken|129|7.2|1.4|9.5|6.4|0|0.7|24.0|0.4|22.5|0|0.006|0|0|0.4|0.092|11.8|0.3|15.5|156.5|0.3|35.9
hotcakes mcdonalds|113|2.9|0.6|3|19|4.4|0.7|6.4|0.2|23.9|0|0|0|0|0.3|0|41.7|0.9|9.4|85.8|0.2|68.2
chicken crispy breast kentucky fried chicken|375|23.2|5|29.7|11.9|0|0|106.4|0.8|72|0.023|0.083|0|0|0|0|37.8|0.8|33.6|361.2|1.1|103.428
hotcakes sausage mcdonalds|776|34.9|7.3|15.5|102.4|45.7|2.1|50.2|0.9|107.4|0|0.004|0|0|0|0|134.6|3.2|37|390.7|1.3|292.7
chicken mcnuggets mcdonalds|48|3.2|0.5|2.5|2.4|0.025|0|7.0|0.009|7.5|0.071|0|0.072|0.2|0|0|0|0.017|0.1|43.5|0|8.181
chips chipotle|151|7.1|0.9|0.2|2.1|2.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.4
biscuit mcdonalds|261|12.2|7|4.7|33.3|2.2|1.5|0.0|0.7|23.3|0.070|0.022|0|0|0.9|0|57.8|2.1|8.4|91.2|0.3|111.687
rice bowl with chicken|36|0.4|0.010|1.6|6.4|1.2|0.2|4.5|0.064|19.6|0.026|0.014|0.8|0|0.080|0.043|3.7|0.008|4|34.8|0.1|13.178
spaghetti with meatballs|200|8.2|2.9|8.7|22.9|5.8|5.4|14.0|0.6|157.6|0.2|0.080|0.1|3.8|0.049|1|0.036|0.1|2.1|114|0.057|45.656
meat ravioli canned|259|8.9|3.7|8.9|36|6.3|4.2|13.1|0.9|205.1|0.088|0.063|0|0|1.4|0.090|34.1|2.8|34.1|442.8|1.2|94.963
cheese ravioli canned|186|3.5|1.7|6|33|9|3.1|7.3|0.7|195.8|0|0|0|0|2.1|0.067|79.9|1.8|36.3|561.4|0.9|127.3
premium crispy chicken ranch blt sandwich mcdonalds|586|22.9|4.7|35.3|59.8|13.3|3.4|72.0|1.2|116.7|0|0|10.3|0|0|0|84|3.4|0|0|0|219.1
steak sandwich|459|14.1|3.8|30.3|52|0|0|73.4|0.8|104.2|0|0.038|5.5|0|0|0|91.8|5.2|49|524.3|4.5|198.9
cheeseburger burger king|380|19.7|9.1|19.4|31.5|6|3.7|59.9|0.8|59.3|0|0|0.3|0|0.1|0.093|123.7|3.3|31.9|236.7|3.2|201.6
cheeseburger mcdonalds|313|14|5.3|15.4|33.1|7.4|1.3|41.7|0.7|53.6|0|0.020|0.7|0|0|0|198.7|2.8|23.8|238|2.3|266.0
double cheeseburger|643|36.9|15.9|37|41|9.5|2.1|114.0|0.9|107.5|1.6|0.1|0.5|6.6|0.033|0.8|0.054|0.2|5.4|376.2|0.017|119.347
double hamburger|942|58.6|21.6|52.1|51.4|13.2|5.2|172.0|1.1|206.8|1.5|0.2|0.4|0.7|0.059|2.5|0.094|0.4|10.5|415.1|0.026|169.626
premium grilled chicken classic sandwich mcdonalds|366|8.6|1.7|28.3|44.6|10|2.8|68.0|0.8|114.6|0.051|0.065|6.4|0|1.1|0|74|3|56|456|1.4|167.718
big n tasty with cheese mcdonalds|573|36|10.8|27.2|39.7|9.5|3.2|91.4|1|140.1|0|0.070|4.4|0|0|0|224.8|4.4|44.5|491.5|5.1|339.7
premium grilled chicken club sandwich mcdonalds|493|18|6.4|38.3|44.3|6.4|2.7|102.6|1|117.1|0|0|9.8|0|0|0|211.9|3.1|0|0|0|328.1
quarter pounder mcdonalds|417|19.8|6.9|24.1|37.9|8.8|2.7|66.7|0.7|86.1|0|0.029|1.5|0|0|0|143.6|4.1|37.6|388.2|4.6|233.7
premium crispy chicken classic sandwich mcdonalds|524|20|3.2|27.8|58.6|12.4|3.2|59.8|1|119.6|0|0|5.8|0|0|0|78.2|3.3|62.1|522.1|1.5|196.9
veggie burger|124|4.4|1|11|10|0.7|3.4|3.5|0.4|42.8|0|0.020|3.2|0|0.2|0.069|95.2|1.7|39.2|233.1|0.9|128.9
quarter pounder with cheese mcdonalds|513|28.3|11.2|29|39.7|9.8|2.8|93.5|1.2|97.3|0|0.068|1.6|0|0|0|286.6|4.2|43.8|435.8|5.2|392.2
beef sandwich steak raw|173|15.1|6.5|9.2|0|0|0|39.8|0.043|31.4|0|0.041|0|0.077|0.1|0.046|6.7|1|9|130.5|2|32.0
cheeseburger|292|13.2|6|15|28.7|5.9|1.6|41.4|0.6|55.3|0.5|0.083|1.1|0.7|0.042|0.3|0.040|0.1|3.2|154.1|0.021|60.289
premium grilled chicken ranch blt sandwich mcdonalds|412|10.9|3|33.7|44.3|10.5|2.8|76.8|1|108.3|0|0|9.9|0|0|0|76.8|3|0|0|0|181.4
double whopper with cheese burger king|1061|68.1|27.9|57.7|53.9|14.4|6.4|187.5|1.5|212.6|0|0|0.8|0|0.2|0.082|311.2|21.1|75.8|754.1|14|519.2
big mac mcdonalds|563|32.8|8.3|25.9|44|8.7|3.5|78.8|1|112.3|0|0.048|0.9|0|0|0|254|4.4|43.8|396.4|4.2|365.5
sandwich with cold cuts|833|39.3|13.9|41.1|79.9|12.4|4.7|105.6|2.2|221|0.5|0.4|0.8|29.3|0.012|1.6|0.023|0.5|7.1|437.9|0.065|166.871
filet o fish mcdonalds|378|19.6|3.8|15.1|35.4|4.9|1.9|42.9|0.6|61.3|0|0.054|0.4|0|1.6|0.058|160.8|2.1|36.2|294.8|0.8|235.3
hand breaded chicken tenders carls jr|57|2.9|0.6|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.1
grilled chicken sandwich wendys|370|8|42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0
sandwich with roast beef|410|13|7.1|28.6|44.3|0|0|73.4|0.8|127.4|0.030|0.015|5.6|0|0|0|41|2.8|67|330.5|4.4|135.393
hamburger burger king|258|10.4|3.8|14.7|26.5|5.5|2|34.7|0.5|45.5|0.5|0.026|0.056|0.2|0|0.068|0.049|0.1|2.8|124.7|0.055|54.28
